1,499.598203125,155.65504394531246,31.854726562499927,77.038916015625
1,250.1465625,217.9573388671875,34.16847656249999,92.80826660156248
1,637.20216796875,238.609013671875,50.87894531249992,86.76486328124996
2,252.361875,214.76374511718745,49.61742187499999,96.18004394531252
2,497.70626953125,156.7143603515625,32.87507812499996,78.058740234375
2,630.6057421875,239.882724609375,55.12921874999995,87.06890624999996
3,254.891044921875,214.56140625,50.8637109375,96.71126953124997
3,628.5574218749998,240.038115234375,43.28730468750007,85.66646484374998
3,494.58931640625,158.469111328125,34.653046874999966,77.0757421875
4,274.90001953125,214.566123046875,36.66890625000002,88.75746093749999
4,492.92994140625,159.057919921875,31.50550781250001,79.05565429687498
4,613.95228515625,238.464228515625,38.466328125000025,86.49615234375
5,279.044296875,210.3997265625,39.37623046875001,89.75373046875004
5,490.5191015625,159.39802734375,30.582421874999966,80.17857421875001
5,599.04515625,240.4280419921875,51.90890624999997,85.8627392578125
6,486.34787109375,160.808935546875,33.345117187500016,78.55415039062498
6,281.266845703125,209.1298388671875,42.545976562500016,91.55518066406248
6,588.4911328124998,238.9794140625,57.90058593750007,88.46490234375
7,588.35138671875,238.1382421875,38.732460937500036,88.19291015624998
7,283.77392578125,210.47699707031245,47.91931640625001,91.16087402343751
7,483.072978515625,162.3509765625,32.72223632812495,79.15532226562497
8,479.3686816406249,161.1595458984375,33.826669921875066,81.66146484375
8,288.14314453125,207.146396484375,46.78001953124999,94.4614453125
8,580.4818359375,234.5324267578125,35.17511718749995,88.48524902343748
9,474.988125,161.09455078125,34.30324218750002,82.03538085937498
9,298.78318359375,207.498046875,36.54726562500002,91.22701171874996
9,570.98900390625,236.805703125,37.6466015625,90.29666015625004
10,304.71884765625,205.50010253906245,33.91212890625002,88.82608886718748
10,470.8742285156249,162.20021484375,35.16600585937499,80.141689453125
10,553.4016796875,237.218525390625,54.95261718749998,92.05921875
11,314.126630859375,205.2601904296875,38.68722656250004,87.4002685546875
11,462.1377246093749,164.7483251953125,41.44719726562499,82.6330810546875
11,545.30326171875,237.853388671875,34.355742187499914,87.88951171874999
11,739.3133203125,280.12359375,30.567304687500037,134.0115234375
12,538.3304882812498,233.686494140625,32.299101562500034,91.71474609375
12,317.1870996093749,204.32009765625,39.88839843750004,87.90931640624999
12,457.91478515625,165.1028759765625,40.60019531249998,81.86207519531249
12,741.29126953125,295.33951171875,27.55195312499995,110.05160156250004
13,322.7501953125,204.13813476562495,38.98347656249996,85.58976562500001
13,460.227099609375,166.1960302734375,30.800800781250015,79.71520019531248
13,527.9855859375,236.2392626953125,37.75699218750003,88.97409667968748
13,739.0785351562498,297.391845703125,32.62523437499999,109.8519140625
14,507.4782421875,235.638515625,53.73667968749999,90.85986328124996
14,721.7792578125,294.93779296875,39.871640625000055,106.62544921875002
14,334.00365234375,197.985556640625,34.372675781249995,89.251376953125
14,450.61224609375,169.1065869140625,31.297441406249963,79.2116162109375
14,747.21181640625,292.80955078125,21.790546874999905,89.99167968749998
15,718.45587890625,292.58958984375,42.56894531249998,110.03707031250002
15,335.168876953125,198.60206542968746,37.75417968749996,87.13759277343748
15,502.656328125,234.310107421875,34.94917968750008,88.01994140624998
15,446.4384375,171.201533203125,34.55226562500002,77.940791015625
16,335.0077734375,195.0695361328125,43.92902343750001,92.06544433593749
16,714.9589453125,284.47587890625,46.01484374999996,113.92810546875
16,495.79517578125,233.656640625,34.595156249999945,87.13798828125002
16,442.013291015625,169.848046875,34.93605468750002,78.995390625
17,342.657041015625,195.820283203125,37.23439453124996,89.05549804687499
17,709.40525390625,282.283125,48.68355468749997,110.49386718750004
17,482.542587890625,234.80692382812495,42.70555664062499,87.587578125
17,439.48705078125,169.85383300781245,30.449003906249967,78.6221923828125
18,349.939013671875,192.23258789062496,38.92066406250001,88.02852539062502
18,466.312119140625,234.90895019531246,50.003466796875045,85.5172998046875
18,699.94453125,280.859765625,43.23234375000004,108.12029296875
18,739.3166015625,281.867314453125,29.040937500000037,101.72425781249996
18,434.5579394531249,173.3373779296875,25.118085937500037,66.39433593749999
19,463.4298046875,232.0341796875,35.77201171874998,87.39867187499998
19,352.44193359375,195.2291748046875,44.64632812500002,81.26333496093753
19,695.9092382812498,281.2958203125,50.22328125000002,108.21744140624996
19,740.7189257812498,278.915419921875,33.16546875000006,106.38615234374998
19,429.1480078125,172.89328125,25.372148437499963,42.2724609375
20,354.876416015625,191.433662109375,44.33771484374995,85.78705078125
20,456.7372265625,231.0225,32.79369140624999,85.79349609375005
20,693.46798828125,280.13765625,47.49937499999999,106.56785156250004
20,739.21763671875,281.316650390625,30.717304687500015,100.75787109375
21,437.058896484375,230.9053857421875,45.17906249999999,85.7911376953125
21,361.03517578125,190.09529296875,37.36001953125003,85.84582031250002
21,681.62103515625,270.0769921875,44.278359375000036,108.62044921875004
21,723.0305859375,269.088076171875,33.68800781250002,103.5601171875
22,362.767646484375,189.5468408203125,37.02222656249995,85.11335449218748
22,435.112412109375,228.38600097656246,34.72330078124997,88.46600097656254
22,677.18232421875,270.21919921875,44.96578124999997,107.24689453125
22,720.51240234375,270.075966796875,35.62171875000001,100.87359375
23,672.22435546875,268.27201171875,44.00308593750003,109.699453125
23,366.82083984375,187.36457519531245,32.650312499999984,87.17523925781254
23,430.2437402343749,230.602939453125,31.625214843750033,81.35666015625
23,714.898828125,272.550205078125,40.2652734374999,96.90574218750004
23,390.08431640625,174.4653955078125,29.054121093750037,83.68557128906247
24,369.69509765625,183.3398291015625,32.17306640625004,85.95130371093752
24,662.27173828125,264.07318359375,44.15109374999997,108.1374609375
24,703.83076171875,268.35512695312497,43.0634765625,97.90265625
