0,0,499.598203125,155.65504394531249,31.854726562499934,77.038916015625
0,1,250.1465625,217.9573388671875,34.16847656249999,92.80826660156248
0,2,637.20216796875,238.609013671875,50.87894531249992,86.76486328124997
1,0,252.361875,214.76374511718748,49.61742187499999,96.18004394531252
1,1,497.70626953125,156.7143603515625,32.87507812499996,78.058740234375
1,2,630.6057421875,239.882724609375,55.12921874999995,87.06890624999997
2,0,254.891044921875,214.56140625,50.8637109375,96.71126953124997
2,1,628.5574218749999,240.038115234375,43.28730468750007,85.66646484374999
2,2,494.58931640624996,158.469111328125,34.65304687499997,77.0757421875
3,0,274.90001953125,214.566123046875,36.66890625000002,88.75746093749999
3,1,492.92994140625,159.057919921875,31.505507812500014,79.05565429687499
3,2,613.95228515625,238.464228515625,38.46632812500002,86.49615234375
4,0,279.044296875,210.39972656249998,39.37623046875001,89.75373046875004
4,1,490.5191015625,159.39802734375,30.582421874999966,80.17857421875001
4,2,599.04515625,240.4280419921875,51.90890624999997,85.8627392578125
5,0,486.34787109375,160.808935546875,33.34511718750002,78.55415039062498
5,1,281.266845703125,209.1298388671875,42.545976562500016,91.55518066406248
5,2,588.4911328124999,238.97941406249998,57.90058593750007,88.46490234375
6,0,588.35138671875,238.1382421875,38.732460937500036,88.19291015624998
6,1,283.77392578125,210.47699707031248,47.919316406250005,91.16087402343751
6,2,483.072978515625,162.3509765625,32.72223632812495,79.15532226562499
7,0,479.36868164062497,161.1595458984375,33.826669921875066,81.66146484375
7,1,288.14314453125,207.146396484375,46.78001953124999,94.46144531249999
7,2,580.4818359375,234.5324267578125,35.17511718749995,88.48524902343749
8,0,474.98812499999997,161.09455078125,34.30324218750002,82.03538085937498
8,1,298.78318359375,207.498046875,36.54726562500002,91.22701171874996
8,2,570.98900390625,236.80570312499998,37.646601562499995,90.29666015625003
9,0,304.71884765625,205.50010253906248,33.91212890625002,88.82608886718748
9,1,470.87422851562496,162.20021484375,35.16600585937499,80.141689453125
9,2,553.4016796875,237.218525390625,54.95261718749998,92.05921874999999
10,0,314.126630859375,205.2601904296875,38.68722656250003,87.4002685546875
10,1,462.13772460937497,164.7483251953125,41.44719726562499,82.6330810546875
10,2,545.30326171875,237.853388671875,34.355742187499914,87.88951171874999
10,3,739.3133203125,280.12359375,30.56730468750004,134.0115234375
11,0,538.3304882812499,233.686494140625,32.29910156250003,91.71474609375
11,1,317.18709960937497,204.32009765625,39.88839843750003,87.90931640624999
11,2,457.91478515625,165.1028759765625,40.60019531249998,81.86207519531249
11,3,741.29126953125,295.33951171875,27.551953124999955,110.05160156250003
12,0,322.7501953125,204.13813476562498,38.98347656249996,85.58976562500001
12,1,460.227099609375,166.1960302734375,30.800800781250018,79.71520019531249
12,2,527.9855859375,236.2392626953125,37.75699218750003,88.97409667968748
12,3,739.0785351562499,297.391845703125,32.62523437499999,109.85191406249999
13,0,507.4782421875,235.638515625,53.736679687499986,90.85986328124997
13,1,721.7792578125,294.93779296875,39.871640625000055,106.62544921875002
13,2,334.00365234375,197.985556640625,34.372675781249995,89.251376953125
13,3,450.61224609375,169.1065869140625,31.29744140624996,79.2116162109375
13,4,747.21181640625,292.80955078125,21.790546874999905,89.99167968749998
14,0,718.45587890625,292.58958984375,42.56894531249998,110.03707031250002
14,1,335.168876953125,198.60206542968749,37.75417968749997,87.13759277343749
14,2,502.65632812499996,234.310107421875,34.94917968750008,88.01994140624998
14,3,446.43843749999996,171.201533203125,34.55226562500002,77.940791015625
15,0,335.00777343749996,195.0695361328125,43.92902343750001,92.06544433593749
15,1,714.9589453125,284.47587890625,46.014843749999955,113.92810546875
15,2,495.79517578125,233.656640625,34.595156249999945,87.13798828125002
15,3,442.013291015625,169.848046875,34.93605468750002,78.995390625
16,0,342.657041015625,195.820283203125,37.23439453124996,89.05549804687499
16,1,709.40525390625,282.283125,48.683554687499964,110.49386718750003
16,2,482.542587890625,234.80692382812498,42.70555664062499,87.587578125
16,3,439.48705078125,169.85383300781248,30.44900390624997,78.6221923828125
17,0,349.939013671875,192.23258789062498,38.92066406250001,88.02852539062502
17,1,466.312119140625,234.90895019531249,50.003466796875045,85.5172998046875
17,2,699.94453125,280.85976562499997,43.23234375000004,108.12029296875
17,3,739.3166015625,281.867314453125,29.04093750000004,101.72425781249996
17,4,434.55793945312496,173.3373779296875,25.11808593750004,66.39433593749999
18,0,463.4298046875,232.0341796875,35.77201171874998,87.39867187499999
18,1,352.44193359375,195.2291748046875,44.646328125000025,81.26333496093753
18,2,695.9092382812499,281.2958203125,50.223281250000014,108.21744140624997
18,3,740.7189257812499,278.915419921875,33.16546875000006,106.38615234374998
18,4,429.1480078125,172.89328125,25.37214843749996,42.2724609375
19,0,354.876416015625,191.433662109375,44.33771484374995,85.78705078125
19,1,456.7372265625,231.02249999999998,32.79369140624999,85.79349609375004
19,2,693.46798828125,280.13765624999996,47.499374999999986,106.56785156250004
19,3,739.21763671875,281.316650390625,30.717304687500018,100.75787109375
20,0,437.058896484375,230.9053857421875,45.179062499999986,85.7911376953125
20,1,361.03517578124996,190.09529296875,37.36001953125003,85.84582031250002
20,2,681.62103515625,270.07699218749997,44.278359375000036,108.62044921875003
20,3,723.0305859375,269.088076171875,33.68800781250002,103.5601171875
21,0,362.767646484375,189.5468408203125,37.02222656249995,85.11335449218748
21,1,435.112412109375,228.38600097656249,34.723300781249975,88.46600097656253
21,2,677.18232421875,270.21919921874996,44.965781249999964,107.24689453125
21,3,720.51240234375,270.075966796875,35.621718750000014,100.87359375
22,0,672.22435546875,268.27201171875,44.00308593750003,109.69945312499999
22,1,366.82083984375,187.36457519531248,32.650312499999984,87.17523925781254
22,2,430.24374023437497,230.602939453125,31.62521484375003,81.35666015625
22,3,714.898828125,272.550205078125,40.2652734374999,96.90574218750004
22,4,390.08431640624997,174.4653955078125,29.05412109375004,83.68557128906247
23,0,369.69509765624997,183.3398291015625,32.17306640625003,85.95130371093751
23,1,662.27173828125,264.07318359375,44.15109374999997,108.13746093750001
23,2,703.83076171875,268.35512695312497,43.0634765625,97.90265625
23,3,402.54213867187497,165.097001953125,59.656875000000014,150.17364257812503
23,4,394.48708007812496,176.939091796875,22.627792968750043,82.30289062499997
24,0,659.29365234375,259.88150390625,39.03972656250005,107.1357421875
24,1,375.733505859375,180.3299560546875,32.65119140625001,87.54933105468751
24,2,692.49861328125,262.9953515625,40.58261718749998,100.43162109374998
24,3,402.4571484375,165.77610351562498,57.952499999999986,146.63478515625002
24,4,393.92885742187497,176.9326171875,20.885332031250016,71.99091796874998
25,0,652.34712890625,259.410498046875,43.66218749999996,107.21900390625001
25,1,688.35041015625,257.92538085937497,40.36441406250003,102.29935546875004
25,2,374.443740234375,179.0487890625,33.68560546875,90.90544921875002
25,3,400.009921875,175.50565429687498,50.798437500000034,132.04904296875003
26,0,688.7162109375,258.25962890625,38.337421874999905,100.46068359374999
26,1,650.218359375,260.021044921875,42.01535156249997,106.71421874999999
26,2,374.016796875,179.51822753906248,34.516054687499945,93.07724121093753
26,3,393.80443359375,171.41822753906249,50.899277343749986,135.8524365234375
27,0,640.04982421875,257.683505859375,51.105585937499995,107.48109375000001
27,1,686.84068359375,257.886826171875,35.15121093749997,101.79205078125
27,2,374.28416015625,177.4488427734375,34.1527734375,94.20353027343748
